geo,date,geo1,49 drive in,bay water park,beach chicago,beaches in michigan,beaches in ohio,bell's palsy,black legged tick,black tick,blueberry farm,blueberry patch,buffalo state park,bullseye rash,campground colorado,centennial beach,coney island cincinnati,cooling bandana,deer tick,dollywood splash country,dorm bedding,drive in ohio,easy summer recipes,facial paralysis,family aquatic center,fantasy lake,festival colorado,festivals milwaukee,fever,free concerts,fried squash,funplex omaha,grilled squash,harvesting basil,harvesting garlic,homemade ice cream recipes,hotels near worlds of fun,island water,island water park,joint pain,kings island discount,knee pain,lake beaches,little buffalo state park,luverne drive in,lyme,lyme disease,marketfest,melody 49 drive in,motel wisconsin dells,movies in the park,music in the park,music under the stars,outdoor water parks,pick blueberries,pikes peak cog railway,pool cooler,rash,river float trips,river water park,sherwood island state park,splash country,splashdown water park,sprinkler park,summer appetizers,summer dessert,summer desserts,summer sizzler,summer soup,swollen joint,swollen joints,swollen knee,swollen knees,tick,tired,valley beach,venture river,water west,watermelon drinks,watermelon recipe,waterworld concord,waterworld denver,wetlands water park,what do baby toads eat,wild water,wild water west,wolf river campground,worlds of fun discount
US-NE,2016-11-01,NA,NA,NA,13,NA,NA,4,NA,NA,NA,NA,4,NA,3,NA,NA,NA,9,NA,0,NA,NA,NA,NA,NA,2,NA,49,0,NA,2,NA,NA,NA,2,2,8,4,27,NA,43,5,NA,0,17,8,NA,NA,NA,12,4,NA,NA,NA,NA,NA,49,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,12,NA,18,66,NA,NA,16,NA,0,NA,0,NA,NA,NA,6,NA,NA
US-NE,2016-12-01,NA,NA,NA,6,NA,NA,5,NA,NA,NA,NA,4,NA,0,NA,NA,NA,4,NA,0,NA,NA,NA,NA,NA,2,NA,63,0,NA,7,NA,NA,NA,0,2,11,4,33,NA,39,0,NA,0,12,7,NA,NA,NA,12,0,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,15,NA,13,62,NA,NA,14,NA,0,NA,0,NA,NA,NA,11,NA,NA
US-NE,2017-01-01,NA,NA,NA,4,NA,NA,4,NA,NA,NA,NA,0,NA,3,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,2,NA,89,3,NA,5,NA,NA,NA,2,0,16,4,29,NA,38,5,NA,0,9,6,NA,NA,NA,11,4,NA,NA,NA,NA,NA,56,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,9,NA,14,62,NA,NA,16,NA,0,NA,0,NA,NA,NA,0,NA,NA
US-NE,2017-02-01,NA,NA,NA,6,NA,NA,3,NA,NA,NA,NA,4,NA,4,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,3,NA,85,0,NA,4,NA,NA,NA,0,0,21,17,39,NA,45,10,NA,0,10,6,NA,NA,NA,12,0,NA,NA,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,15,NA,14,51,NA,NA,10,NA,9,NA,0,NA,NA,NA,6,NA,NA
US-NE,2017-03-01,NA,NA,NA,10,NA,NA,2,NA,NA,NA,NA,0,NA,4,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,5,NA,66,4,NA,6,NA,NA,NA,0,0,21,14,37,NA,41,9,NA,0,16,10,NA,NA,NA,11,4,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,11,NA,20,57,NA,NA,24,NA,5,NA,0,NA,NA,NA,8,NA,NA
US-NE,2017-04-01,NA,NA,NA,5,NA,NA,7,NA,NA,NA,NA,8,NA,7,NA,NA,NA,13,NA,0,NA,NA,NA,NA,NA,4,NA,66,4,NA,7,NA,NA,NA,0,6,18,8,37,NA,54,5,NA,4,42,16,NA,NA,NA,19,0,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,NA,15,NA,57,61,NA,NA,16,NA,6,NA,4,NA,NA,NA,5,NA,NA
US-NE,2017-05-01,NA,NA,NA,10,NA,NA,0,NA,NA,NA,NA,4,NA,11,NA,NA,NA,13,NA,4,NA,NA,NA,NA,NA,2,NA,65,9,NA,21,NA,NA,NA,2,6,34,14,34,NA,61,15,NA,5,49,29,NA,NA,NA,39,6,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,9,6,NA,NA,NA,NA,8,NA,77,88,NA,NA,14,NA,9,NA,4,NA,NA,NA,13,NA,NA
US-NE,2017-06-01,NA,NA,NA,7,NA,NA,4,NA,NA,NA,NA,12,NA,21,NA,NA,NA,15,NA,12,NA,NA,NA,NA,NA,4,NA,60,16,NA,63,NA,NA,NA,5,16,46,42,33,NA,47,10,NA,11,70,34,NA,NA,NA,58,19,NA,NA,NA,NA,NA,85,NA,NA,NA,NA,NA,NA,NA,7,19,NA,NA,NA,NA,6,NA,91,76,NA,NA,48,NA,9,NA,7,NA,NA,NA,47,NA,NA
US-NE,2017-07-01,NA,NA,NA,20,NA,NA,9,NA,NA,NA,NA,12,NA,18,NA,NA,NA,14,NA,5,NA,NA,NA,NA,NA,5,NA,57,14,NA,86,NA,NA,NA,2,14,36,42,32,NA,41,17,NA,5,55,26,NA,NA,NA,29,19,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,7,6,NA,NA,NA,NA,25,NA,73,85,NA,NA,100,NA,19,NA,7,NA,NA,NA,68,NA,NA
US-NE,2017-08-01,NA,NA,NA,12,NA,NA,5,NA,NA,NA,NA,10,NA,6,NA,NA,NA,8,NA,4,NA,NA,NA,NA,NA,2,NA,52,9,NA,31,NA,NA,NA,2,8,14,20,50,NA,48,9,NA,9,29,19,NA,NA,NA,22,12,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,NA,17,NA,42,73,NA,NA,27,NA,29,NA,0,NA,NA,NA,26,NA,NA
US-NE,2017-09-01,NA,NA,NA,5,NA,NA,5,NA,NA,NA,NA,11,NA,5,NA,NA,NA,4,NA,0,NA,NA,NA,NA,NA,0,NA,63,0,NA,10,NA,NA,NA,2,2,15,8,42,NA,34,0,NA,9,31,17,NA,NA,NA,11,4,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,NA,8,NA,37,84,NA,NA,24,NA,9,NA,0,NA,NA,NA,8,NA,NA
US-NE,2017-10-01,NA,NA,NA,10,NA,NA,4,NA,NA,NA,NA,0,NA,3,NA,NA,NA,9,NA,0,NA,NA,NA,NA,NA,2,NA,63,0,NA,6,NA,NA,NA,0,2,12,0,41,NA,42,0,NA,0,19,12,NA,NA,NA,0,0,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,11,NA,24,64,NA,NA,6,NA,11,NA,0,NA,NA,NA,0,NA,NA
US-NE,2017-11-01,NA,NA,NA,11,NA,NA,3,NA,NA,NA,NA,0,NA,3,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,0,NA,58,0,NA,2,NA,NA,NA,0,0,14,0,33,NA,50,0,NA,0,13,8,NA,NA,NA,10,0,NA,NA,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,11,0,NA,NA,NA,NA,16,NA,20,77,NA,NA,5,NA,5,NA,0,NA,NA,NA,10,NA,NA
US-NE,2017-12-01,NA,NA,NA,0,NA,NA,4,NA,NA,NA,NA,6,NA,3,NA,NA,NA,6,NA,0,NA,NA,NA,NA,NA,2,NA,78,3,NA,2,NA,NA,NA,0,2,14,8,26,NA,38,4,NA,0,14,7,NA,NA,NA,11,4,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,16,NA,17,51,NA,NA,11,NA,0,NA,0,NA,NA,NA,10,NA,NA
US-NE,2018-01-01,NA,NA,NA,5,NA,NA,4,NA,NA,NA,NA,4,NA,6,NA,NA,NA,6,NA,0,NA,NA,NA,NA,NA,7,NA,92,0,NA,5,NA,NA,NA,0,3,19,8,36,NA,49,11,NA,0,17,7,NA,NA,NA,10,4,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,0,5,NA,NA,NA,NA,18,NA,12,78,NA,NA,9,NA,0,NA,0,NA,NA,NA,5,NA,NA
US-NE,2018-02-01,NA,NA,NA,6,NA,NA,3,NA,NA,NA,NA,0,NA,3,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,2,NA,100,0,NA,0,NA,NA,NA,2,0,13,8,32,NA,50,7,NA,0,15,7,NA,NA,NA,11,0,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,NA,NA,NA,6,0,NA,NA,NA,NA,9,NA,16,62,NA,NA,20,NA,6,NA,4,NA,NA,NA,5,NA,NA
US-NE,2018-03-01,NA,NA,NA,7,NA,NA,4,NA,NA,NA,NA,4,NA,7,NA,NA,NA,4,NA,0,NA,NA,NA,NA,NA,2,NA,77,3,NA,2,NA,NA,NA,0,4,15,10,47,NA,58,9,NA,0,20,10,NA,NA,NA,10,6,NA,NA,NA,NA,NA,66,NA,NA,NA,NA,NA,NA,NA,6,5,NA,NA,NA,NA,11,NA,19,71,NA,NA,16,NA,16,NA,0,NA,NA,NA,5,NA,NA
US-NE,2018-04-01,NA,NA,NA,6,NA,NA,2,NA,NA,NA,NA,7,NA,5,NA,NA,NA,6,NA,0,NA,NA,NA,NA,NA,5,NA,71,4,NA,5,NA,NA,NA,2,4,11,8,47,NA,54,5,NA,0,29,14,NA,NA,NA,11,0,NA,NA,NA,NA,NA,72,NA,NA,NA,NA,NA,NA,NA,6,0,NA,NA,NA,NA,14,NA,31,76,NA,NA,19,NA,11,NA,4,NA,NA,NA,0,NA,NA
US-NE,2018-05-01,NA,NA,NA,8,NA,NA,4,NA,NA,NA,NA,13,NA,12,NA,NA,NA,28,NA,0,NA,NA,NA,NA,NA,6,NA,69,4,NA,27,NA,NA,NA,2,10,19,12,39,NA,46,12,NA,4,53,30,NA,NA,NA,29,4,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,17,11,NA,NA,NA,NA,18,NA,100,78,NA,NA,32,NA,19,NA,0,NA,NA,NA,24,NA,NA
US-NE,2018-06-01,NA,NA,NA,22,NA,NA,7,NA,NA,NA,NA,8,NA,13,NA,NA,NA,15,NA,15,NA,NA,NA,NA,NA,5,NA,67,7,NA,56,NA,NA,NA,0,13,41,45,44,NA,53,16,NA,17,64,28,NA,NA,NA,50,18,NA,NA,NA,NA,NA,95,NA,NA,NA,NA,NA,NA,NA,0,8,NA,NA,NA,NA,8,NA,78,82,NA,NA,32,NA,18,NA,4,NA,NA,NA,44,NA,NA
US-NE,2018-07-01,NA,NA,NA,14,NA,NA,0,NA,NA,NA,NA,11,NA,26,NA,NA,NA,8,NA,4,NA,NA,NA,NA,NA,7,NA,59,10,NA,54,NA,NA,NA,4,19,42,32,49,NA,72,12,NA,12,40,21,NA,NA,NA,41,12,NA,NA,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,9,10,NA,NA,NA,NA,13,NA,68,83,NA,NA,54,NA,18,NA,12,NA,NA,NA,68,NA,NA
US-NE,2018-08-01,NA,NA,NA,14,NA,NA,3,NA,NA,NA,NA,10,NA,10,NA,NA,NA,12,NA,8,NA,NA,NA,NA,NA,6,NA,65,14,NA,25,NA,NA,NA,0,9,25,21,40,NA,50,9,NA,8,34,15,NA,NA,NA,21,4,NA,NA,NA,NA,NA,89,NA,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,NA,13,NA,37,88,NA,NA,35,NA,22,NA,4,NA,NA,NA,29,NA,NA
US-NE,2018-09-01,NA,NA,NA,5,NA,NA,2,NA,NA,NA,NA,9,NA,6,NA,NA,NA,5,NA,0,NA,NA,NA,NA,NA,4,NA,70,4,NA,5,NA,NA,NA,2,2,9,8,37,NA,37,7,NA,4,31,19,NA,NA,NA,18,4,NA,NA,NA,NA,NA,73,NA,NA,NA,NA,NA,NA,NA,0,6,NA,NA,NA,NA,13,NA,25,68,NA,NA,37,NA,5,NA,0,NA,NA,NA,10,NA,NA
US-NE,2018-10-01,NA,NA,NA,4,NA,NA,2,NA,NA,NA,NA,8,NA,3,NA,NA,NA,4,NA,0,NA,NA,NA,NA,NA,5,NA,60,4,NA,3,NA,NA,NA,0,2,14,8,42,NA,55,4,NA,0,23,12,NA,NA,NA,16,4,NA,NA,NA,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,29,NA,26,58,NA,NA,9,NA,5,NA,0,NA,NA,NA,5,NA,NA
US-NE,2018-11-01,NA,NA,NA,4,NA,NA,5,NA,NA,NA,NA,4,NA,6,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,2,NA,70,3,NA,2,NA,NA,NA,2,0,9,4,41,NA,39,5,NA,0,15,6,NA,NA,NA,11,9,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,6,0,NA,NA,NA,NA,9,NA,17,73,NA,NA,15,NA,0,NA,0,NA,NA,NA,0,NA,NA
US-NE,2018-12-01,NA,NA,NA,8,NA,NA,2,NA,NA,NA,NA,0,NA,3,NA,NA,NA,6,NA,0,NA,NA,NA,NA,NA,2,NA,84,6,NA,4,NA,NA,NA,4,2,11,8,39,NA,38,5,NA,0,11,6,NA,NA,NA,11,7,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,0,6,NA,NA,NA,NA,9,NA,16,67,NA,NA,16,NA,6,NA,0,NA,NA,NA,8,NA,NA
US-NE,2019-01-01,NA,NA,NA,4,NA,NA,3,NA,NA,NA,NA,4,NA,3,NA,NA,NA,4,NA,4,NA,NA,NA,NA,NA,3,NA,99,3,NA,3,NA,NA,NA,0,2,17,6,38,NA,42,4,NA,0,15,10,NA,NA,NA,11,6,NA,NA,NA,NA,NA,65,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,14,NA,16,89,NA,NA,17,NA,5,NA,0,NA,NA,NA,0,NA,NA
US-NE,2019-02-01,NA,NA,NA,8,NA,NA,5,NA,NA,NA,NA,6,NA,3,NA,NA,NA,4,NA,0,NA,NA,NA,NA,NA,2,NA,97,3,NA,3,NA,NA,NA,2,2,19,4,36,NA,52,5,NA,0,16,7,NA,NA,NA,0,0,NA,NA,NA,NA,NA,68,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,10,NA,15,71,NA,NA,6,NA,0,NA,0,NA,NA,NA,0,NA,NA
US-NE,2019-03-01,NA,NA,NA,6,NA,NA,4,NA,NA,NA,NA,4,NA,4,NA,NA,NA,6,NA,0,NA,NA,NA,NA,NA,5,NA,71,6,NA,5,NA,NA,NA,2,0,19,8,46,NA,52,0,NA,0,18,8,NA,NA,NA,11,0,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,16,NA,19,75,NA,NA,21,NA,8,NA,4,NA,NA,NA,0,NA,NA
US-NE,2019-04-01,NA,NA,NA,7,NA,NA,8,NA,NA,NA,NA,4,NA,6,NA,NA,NA,9,NA,0,NA,NA,NA,NA,NA,6,NA,68,3,NA,2,NA,NA,NA,2,2,12,6,47,NA,61,6,NA,0,23,15,NA,NA,NA,17,4,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,9,NA,66,96,NA,NA,21,NA,9,NA,0,NA,NA,NA,0,NA,NA
US-NE,2019-05-01,NA,NA,NA,8,NA,NA,6,NA,NA,NA,NA,10,NA,3,NA,NA,NA,18,NA,4,NA,NA,NA,NA,NA,3,NA,68,4,NA,33,NA,NA,NA,3,10,23,8,48,NA,52,6,NA,0,42,21,NA,NA,NA,0,4,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,6,9,NA,NA,NA,NA,14,NA,77,85,NA,NA,15,NA,11,NA,4,NA,NA,NA,10,NA,NA
US-NE,2019-06-01,NA,NA,NA,13,NA,NA,2,NA,NA,NA,NA,19,NA,15,NA,NA,NA,19,NA,0,NA,NA,NA,NA,NA,4,NA,53,9,NA,76,NA,NA,NA,2,12,59,59,46,NA,60,21,NA,5,53,29,NA,NA,NA,43,21,NA,NA,NA,NA,NA,87,NA,NA,NA,NA,NA,NA,NA,8,6,NA,NA,NA,NA,18,NA,83,100,NA,NA,35,NA,27,NA,6,NA,NA,NA,13,NA,NA
US-NE,2019-07-01,NA,NA,NA,12,NA,NA,2,NA,NA,NA,NA,13,NA,15,NA,NA,NA,21,NA,0,NA,NA,NA,NA,NA,7,NA,55,12,NA,57,NA,NA,NA,9,17,54,36,51,NA,61,16,NA,7,52,31,NA,NA,NA,39,17,NA,NA,NA,NA,NA,98,NA,NA,NA,NA,NA,NA,NA,15,16,NA,NA,NA,NA,16,NA,68,74,NA,NA,49,NA,21,NA,14,NA,NA,NA,26,NA,NA
US-NE,2019-08-01,NA,NA,NA,9,NA,NA,3,NA,NA,NA,NA,16,NA,15,NA,NA,NA,7,NA,4,NA,NA,NA,NA,NA,5,NA,61,8,NA,39,NA,NA,NA,2,4,25,13,43,NA,51,16,NA,0,28,15,NA,NA,NA,26,17,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,9,6,NA,NA,NA,NA,7,NA,36,85,NA,NA,50,NA,14,NA,12,NA,NA,NA,10,NA,NA
US-NE,2019-09-01,NA,NA,NA,7,NA,NA,0,NA,NA,NA,NA,0,NA,8,NA,NA,NA,7,NA,0,NA,NA,NA,NA,NA,3,NA,69,5,NA,13,NA,NA,NA,0,4,23,14,59,NA,60,0,NA,0,27,15,NA,NA,NA,39,7,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,15,NA,28,67,NA,NA,17,NA,0,NA,0,NA,NA,NA,0,NA,NA
US-OH,2004-01-01,NA,0,0,53,0,0,0,0,0,0,0,0,0,NA,0,15,0,0,0,0,7,0,0,NA,0,0,NA,57,0,0,NA,0,0,0,100,NA,100,32,43,0,21,31,NA,NA,13,20,NA,0,NA,91,55,0,NA,NA,0,0,16,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,NA,52,NA,0,NA,NA,NA,0,0,NA,NA,NA
US-OH,2004-02-01,NA,0,0,51,0,0,91,0,0,0,0,0,0,NA,0,11,0,0,0,0,3,0,0,NA,0,0,NA,45,0,0,NA,0,0,0,0,NA,24,0,46,0,30,0,NA,NA,22,19,NA,0,NA,0,0,0,NA,NA,0,0,18,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,12,12,56,NA,25,NA,0,NA,NA,NA,0,0,NA,NA,NA
US-OH,2004-03-01,NA,0,52,0,0,0,59,0,0,0,0,0,0,NA,0,0,0,0,0,0,6,0,0,NA,0,0,NA,40,0,0,NA,0,0,0,0,NA,0,0,36,0,0,0,NA,NA,37,34,NA,0,NA,0,0,0,NA,NA,0,0,22,NA,100,NA,0,0,0,0,0,0,0,0,0,0,0,0,12,22,73,NA,81,NA,0,NA,NA,NA,0,15,NA,NA,NA
US-OH,2004-04-01,NA,0,0,0,0,0,45,0,100,0,0,0,0,NA,0,32,0,0,0,88,8,0,0,NA,0,0,NA,52,0,0,NA,0,0,0,0,NA,24,30,27,0,23,0,NA,NA,28,45,NA,0,NA,0,0,0,NA,NA,0,0,20,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,10,21,0,NA,50,NA,0,NA,NA,NA,0,11,NA,NA,NA
US-OH,2004-05-01,NA,0,0,0,0,0,41,0,0,46,0,0,0,NA,0,42,0,0,0,81,14,0,0,NA,0,0,NA,39,0,0,NA,0,0,0,88,NA,43,27,25,0,20,0,NA,NA,45,47,NA,45,NA,77,0,0,NA,NA,0,0,23,NA,71,NA,0,0,0,0,0,0,0,0,0,0,0,0,23,13,100,NA,37,NA,82,NA,NA,NA,0,0,NA,NA,NA
US-OH,2004-06-01,NA,45,0,49,0,52,43,0,0,49,0,0,0,NA,0,39,0,74,0,87,24,0,0,NA,0,73,NA,33,0,0,NA,0,0,0,93,NA,39,29,53,16,39,29,NA,NA,34,37,NA,73,NA,85,100,0,NA,NA,0,0,34,NA,0,NA,65,100,0,99,0,0,0,0,0,0,50,0,17,16,55,NA,81,NA,0,NA,NA,NA,0,11,NA,NA,NA
US-OH,2004-07-01,NA,0,0,50,0,35,59,0,0,100,100,100,0,NA,100,49,0,0,100,87,31,100,0,NA,75,0,NA,36,74,81,NA,0,0,0,0,NA,31,44,27,24,37,87,NA,NA,61,59,NA,0,NA,85,0,0,NA,NA,0,0,37,NA,77,NA,100,0,0,100,0,0,100,0,0,0,100,0,30,26,0,NA,73,NA,89,NA,NA,NA,0,11,NA,NA,NA
US-OH,2004-08-01,NA,0,35,44,0,0,100,0,89,0,0,0,0,NA,0,14,0,0,0,79,16,0,0,NA,67,0,NA,22,0,0,NA,0,0,0,85,NA,21,26,72,43,31,26,NA,NA,41,33,NA,44,NA,0,0,0,NA,NA,0,0,26,NA,0,NA,59,89,0,0,0,0,0,0,0,0,44,0,10,31,49,NA,80,NA,79,NA,NA,NA,0,0,NA,NA,NA
US-OH,2004-09-01,NA,0,0,0,83,0,37,0,0,0,83,0,0,NA,0,35,0,0,0,73,11,0,0,NA,63,60,NA,36,0,0,NA,100,0,0,78,NA,78,0,67,13,25,24,NA,NA,31,34,NA,0,NA,0,43,0,NA,NA,0,0,26,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,8,29,0,NA,51,NA,0,NA,NA,NA,0,0,NA,NA,NA
US-OH,2004-10-01,NA,0,0,42,0,29,75,0,0,0,0,0,0,NA,0,18,0,0,0,0,8,0,0,NA,0,0,NA,35,31,0,NA,0,0,0,80,NA,0,0,23,0,29,0,NA,NA,18,19,NA,0,NA,0,0,0,NA,NA,0,0,15,NA,0,NA,0,0,0,0,0,0,0,0,100,0,42,0,13,18,46,NA,40,NA,0,NA,NA,NA,0,0,NA,NA,NA
US-OH,2004-11-01,NA,0,0,0,0,30,77,0,0,0,0,0,0,NA,0,0,0,0,0,0,3,0,100,NA,65,0,NA,32,0,0,NA,0,0,0,0,NA,0,0,39,0,51,0,NA,NA,21,22,NA,0,NA,0,44,0,NA,NA,0,0,16,NA,66,NA,0,0,0,0,0,0,0,0,0,70,43,0,13,22,48,NA,21,NA,0,NA,NA,NA,0,0,NA,NA,NA
US-OH,2004-12-01,NA,0,31,39,0,0,0,0,0,0,0,0,0,NA,0,0,0,59,0,0,6,0,0,NA,0,0,NA,40,29,0,NA,0,0,0,0,NA,28,23,43,0,41,0,NA,NA,29,18,NA,0,NA,0,0,0,NA,NA,0,0,26,NA,0,NA,0,0,0,0,0,0,0,0,0,65,39,0,9,22,0,NA,38,NA,70,NA,NA,NA,0,0,NA,NA,NA
US-OH,2005-01-01,NA,0,27,34,0,0,45,0,0,0,0,0,0,NA,0,14,0,0,0,0,7,0,0,NA,0,100,NA,42,0,0,NA,0,0,0,64,NA,24,0,18,0,33,0,NA,NA,9,11,NA,0,NA,0,35,0,NA,NA,0,0,29,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,10,21,37,NA,50,NA,0,NA,NA,NA,0,8,NA,NA,NA
US-OH,2005-02-01,NA,0,27,35,0,0,47,0,0,0,0,0,0,NA,0,8,0,0,0,61,5,0,0,NA,0,52,NA,41,27,0,NA,0,0,0,0,NA,17,0,44,0,52,0,NA,NA,11,23,NA,0,NA,0,0,0,NA,NA,0,0,20,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,7,18,38,NA,34,NA,0,NA,NA,NA,0,8,NA,NA,NA
US-OH,2005-03-01,NA,0,0,0,0,21,36,0,0,31,0,0,0,NA,0,10,0,0,0,54,6,0,0,NA,0,0,NA,45,0,0,NA,0,0,0,0,NA,29,36,25,0,41,18,NA,NA,26,32,NA,0,NA,0,31,0,NA,NA,0,0,27,NA,0,NA,41,0,0,0,0,0,0,0,0,100,30,68,9,17,33,NA,25,NA,0,NA,NA,NA,0,7,NA,NA,NA
US-OH,2005-04-01,NA,0,26,34,68,35,60,0,0,0,0,0,0,NA,67,14,0,50,0,0,13,0,0,NA,0,50,NA,62,25,0,NA,0,0,0,0,NA,16,20,46,0,27,20,NA,NA,33,35,NA,33,NA,0,35,0,NA,NA,0,0,22,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,20,27,37,NA,39,NA,0,NA,NA,NA,0,0,NA,NA,NA
US-OH,2005-05-01,NA,0,96,0,60,21,27,0,0,0,0,0,0,NA,0,28,0,0,0,0,22,0,0,NA,0,0,NA,43,34,0,NA,0,0,0,57,NA,33,36,49,19,33,18,NA,NA,34,42,NA,0,NA,52,46,0,NA,NA,0,0,25,NA,0,NA,0,0,0,0,0,100,0,0,0,74,0,0,19,21,33,NA,44,NA,0,NA,NA,NA,0,20,NA,NA,NA
US-OH,2005-06-01,NA,0,26,100,0,46,60,0,0,34,0,67,0,NA,0,45,0,100,0,59,32,67,0,NA,100,0,NA,31,100,0,NA,81,0,0,63,NA,47,100,42,32,36,78,NA,NA,46,52,NA,32,NA,0,0,0,NA,NA,100,0,35,NA,51,NA,45,67,0,0,0,0,0,0,0,54,0,0,14,22,73,NA,44,NA,60,NA,NA,NA,0,0,NA,NA,NA
US-OH,2005-07-01,NA,45,52,49,66,38,44,0,0,34,0,0,100,NA,0,51,0,99,66,58,51,99,0,NA,0,0,NA,39,50,0,NA,79,0,0,94,NA,78,58,48,31,36,71,NA,NA,47,59,NA,32,NA,56,0,100,NA,NA,0,100,39,NA,0,NA,44,66,0,0,45,73,66,54,0,53,33,73,28,34,36,NA,65,NA,59,NA,NA,NA,0,7,NA,NA,NA
US-OH,2005-08-01,NA,37,24,61,61,21,45,0,0,62,60,0,93,NA,0,34,0,45,61,53,20,0,70,NA,0,0,NA,31,0,100,NA,0,0,0,0,NA,64,0,41,22,36,29,NA,NA,28,16,NA,44,NA,0,62,0,NA,NA,91,0,30,NA,93,NA,40,0,0,0,0,0,0,100,0,49,0,0,13,30,33,NA,35,NA,54,NA,NA,NA,0,7,NA,NA,NA
US-OH,2005-09-01,NA,0,22,0,0,20,0,0,0,0,56,0,86,NA,0,30,0,0,0,0,12,0,65,NA,0,0,NA,42,0,0,NA,0,0,0,53,NA,20,0,41,18,36,16,NA,NA,33,48,NA,0,NA,48,29,0,NA,NA,0,0,26,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,15,24,0,NA,32,NA,100,NA,NA,NA,0,6,NA,NA,NA
US-OH,2005-10-01,NA,0,20,0,0,18,53,0,0,0,0,51,0,NA,0,13,0,0,0,0,5,0,0,NA,0,38,NA,35,0,0,NA,0,0,0,0,NA,12,0,37,16,18,0,NA,NA,22,17,NA,0,NA,44,53,0,NA,NA,0,0,22,NA,0,NA,0,0,0,0,0,0,0,0,0,42,26,0,13,26,28,NA,25,NA,0,NA,NA,NA,0,6,NA,NA,NA
US-OH,2005-11-01,NA,0,34,26,0,0,35,0,0,0,0,0,0,NA,0,6,0,39,0,0,8,0,60,NA,0,0,NA,40,20,43,NA,0,0,0,0,NA,33,0,28,0,21,15,NA,NA,24,29,NA,0,NA,45,54,0,NA,NA,0,0,17,NA,0,NA,0,53,0,0,0,0,0,43,0,0,0,0,12,38,29,NA,13,NA,0,NA,NA,NA,0,0,NA,NA,NA
US-OH,2005-12-01,NA,0,59,0,0,17,22,0,0,0,0,0,0,NA,0,5,0,0,0,0,7,0,0,NA,0,37,NA,38,19,0,NA,0,0,0,0,NA,24,15,50,8,39,0,NA,NA,14,14,NA,0,NA,0,26,0,NA,NA,0,77,21,NA,38,NA,0,0,0,0,0,0,0,0,0,0,25,56,10,27,0,NA,24,NA,0,NA,NA,NA,0,6,NA,NA,NA
