geo,date,alabama water park,alabama water parks,alive at five,amc free,amc free movies,asheboro copperheads,auburn water park,bag toss,baking soda pool,baler,baler parts,banzai water,bell's palsy,black legged tick,black tick,blue bayou,blue bayou in baton rouge,bullseye rash,cast cover,clear pool water,cloudy pool,cloudy pool water,coastal plains league,danville dans,deer tick,diamond devils,east cobb baseball,easy camp,elite camp,facial paralysis,fayetteville swampdogs,fever,free summer kids movies,free summer movie,fun days,green pool,green pool water,haier air,hay rake,herndon braves,intex,intex pool cover,intex pumps,joint pain,knee pain,lyme,lyme disease,martinsville mustangs,nycbl,pa pool,palmetto falls,park pools,point mallard,pool rope,pool supply stores,pool times,quick set pool,rash,springtails,summer books,summer family fun,summer movie camp,summer things,summer things to do,summertime songs,swampdogs,swim shirts,swollen joint,swollen joints,swollen knee,swollen knees,tick,tired,top summer songs,us club,valley beach,wilmington sharks,wilson tobs,wood bat,wood bat tournament
US-NC,2016-09-01,NA,NA,3,14,NA,0,NA,9,4,25,6,3,5,0,10,2,NA,6,19,2,6,11,2,NA,8,11,0,6,10,3,0,56,0,NA,10,10,4,15,9,NA,10,11,6,46,69,34,34,0,NA,6,NA,6,8,21,NA,11,0,66,12,8,NA,NA,6,2,4,2,4,17,11,21,7,30,86,4,15,10,5,10,16,4
US-NC,2016-10-01,NA,NA,3,25,NA,0,NA,10,4,22,11,0,10,9,5,5,NA,6,17,3,0,3,2,NA,6,0,2,10,5,3,3,56,0,NA,9,5,7,7,8,NA,10,5,11,50,68,29,26,0,NA,5,NA,5,8,0,NA,14,0,59,5,7,NA,NA,7,2,3,4,0,11,5,15,12,24,78,8,16,10,2,4,11,0
US-NC,2016-11-01,NA,NA,3,25,NA,3,NA,6,0,11,0,0,7,9,5,3,NA,0,19,2,0,0,0,NA,9,4,0,8,10,3,3,53,0,NA,5,4,4,3,7,NA,10,5,5,47,68,29,28,0,NA,3,NA,4,5,0,NA,11,0,51,25,5,NA,NA,3,1,7,0,4,11,11,15,0,26,87,4,26,8,2,3,12,0
US-NC,2016-12-01,NA,NA,0,10,NA,0,NA,12,0,16,5,0,8,0,9,2,NA,4,12,0,0,0,0,NA,6,0,2,4,5,2,0,63,0,NA,22,4,3,3,5,NA,8,0,0,43,69,23,22,0,NA,3,NA,5,6,13,NA,4,0,55,10,6,NA,NA,7,3,2,3,9,10,10,22,7,21,75,7,15,10,3,3,10,4
US-NC,2017-01-01,NA,NA,2,14,NA,2,NA,4,3,16,0,3,11,0,7,3,NA,4,22,1,3,3,2,NA,6,0,0,9,8,2,5,68,0,NA,15,6,0,6,4,NA,7,0,0,48,77,25,24,0,NA,5,NA,4,7,12,NA,15,0,54,7,6,NA,NA,10,4,2,2,5,18,15,21,13,19,90,3,20,8,3,3,6,0
US-NC,2017-02-01,NA,NA,3,25,NA,3,NA,9,0,18,5,0,7,0,10,3,NA,4,14,2,4,0,3,NA,9,0,0,4,12,3,3,93,3,NA,17,7,7,3,4,NA,11,5,5,44,75,27,24,0,NA,8,NA,8,6,0,NA,15,0,59,10,9,NA,NA,12,6,2,2,9,14,16,17,10,23,95,0,16,15,2,6,12,4
US-NC,2017-03-01,NA,NA,0,12,NA,2,NA,6,6,24,0,4,8,8,9,2,NA,7,15,2,4,3,1,NA,6,7,0,5,24,2,6,87,0,NA,13,6,6,6,6,NA,23,0,5,49,71,36,30,0,NA,4,NA,10,8,11,NA,15,0,60,7,10,NA,NA,19,11,7,2,5,6,5,23,12,28,89,7,18,18,2,4,24,7
US-NC,2017-04-01,NA,NA,2,30,NA,3,NA,5,12,21,10,8,8,8,12,3,NA,9,18,6,12,14,2,NA,23,4,2,11,13,3,9,67,5,NA,10,14,11,13,7,NA,32,10,7,57,91,45,43,8,NA,5,NA,16,4,0,NA,22,5,71,29,9,NA,NA,24,15,3,6,15,20,12,26,26,53,89,7,19,17,7,6,24,4
US-NC,2017-05-01,NA,NA,3,15,NA,8,NA,13,13,41,19,13,11,12,21,3,NA,5,17,9,32,21,2,NA,36,7,2,9,29,2,16,66,5,NA,7,27,21,36,15,NA,56,10,15,44,80,66,75,15,NA,7,NA,23,9,30,NA,26,5,79,53,27,NA,NA,54,27,4,16,21,15,5,23,9,91,95,11,20,14,15,30,43,4
US-NC,2017-06-01,NA,NA,4,18,NA,18,NA,11,33,55,18,6,10,13,15,5,NA,12,34,13,62,28,8,NA,33,12,3,10,33,2,37,60,17,NA,11,44,33,30,17,NA,75,7,9,63,82,66,72,27,NA,12,NA,47,12,13,NA,22,17,84,38,45,NA,NA,84,49,8,38,40,18,13,29,14,88,93,10,34,12,42,53,43,10
US-NC,2017-07-01,NA,NA,6,10,NA,28,NA,12,21,38,16,8,21,9,20,4,NA,13,28,10,48,30,7,NA,24,8,2,12,32,2,24,55,10,NA,12,38,19,27,17,NA,54,14,12,49,83,63,67,12,NA,4,NA,41,9,13,NA,15,14,94,12,29,NA,NA,48,31,6,31,25,17,8,33,21,63,87,10,17,26,39,35,72,44
US-NC,2017-08-01,NA,NA,4,10,NA,5,NA,5,9,27,7,3,8,0,10,6,NA,4,13,4,23,12,4,NA,9,4,3,11,24,3,8,51,3,NA,13,19,15,11,12,NA,23,7,6,60,80,46,44,10,NA,6,NA,28,11,0,NA,17,5,78,22,10,NA,NA,16,10,5,12,10,18,10,25,13,48,91,9,18,15,23,11,10,4
US-NC,2017-09-01,NA,NA,2,7,NA,0,NA,12,3,31,10,3,11,0,12,2,NA,4,16,1,5,3,2,NA,15,6,2,4,3,2,3,62,0,NA,12,10,7,11,4,NA,11,7,5,48,82,43,37,7,NA,2,NA,8,7,12,NA,6,0,68,16,4,NA,NA,6,2,3,0,3,6,5,23,6,39,92,7,21,11,3,6,14,4
US-NC,2017-10-01,NA,NA,0,17,NA,0,NA,14,0,27,9,3,5,8,6,3,NA,7,19,1,5,3,2,NA,8,4,0,5,7,1,3,59,0,NA,11,5,6,7,5,NA,7,14,0,49,75,31,29,0,NA,3,NA,5,12,12,NA,7,0,64,12,6,NA,NA,6,5,6,3,3,19,14,19,12,29,81,8,19,8,1,4,20,3
US-NC,2017-11-01,NA,NA,2,12,NA,0,NA,7,0,14,5,3,8,8,8,3,NA,7,9,0,3,0,0,NA,11,4,0,7,6,2,3,66,0,NA,10,3,3,5,3,NA,8,5,0,59,74,30,27,0,NA,0,NA,7,5,12,NA,18,0,57,5,3,NA,NA,9,2,3,3,10,16,10,23,8,26,88,3,21,8,2,3,6,0
US-NC,2017-12-01,NA,NA,0,21,NA,2,NA,7,0,19,0,0,10,0,8,3,NA,0,14,0,0,3,0,NA,12,4,0,4,8,3,0,75,0,NA,9,4,3,3,3,NA,8,0,0,52,68,27,25,7,NA,3,NA,5,4,0,NA,8,0,60,7,4,NA,NA,10,2,5,4,7,18,7,18,11,21,78,4,17,9,2,0,8,0
US-NC,2018-01-01,NA,NA,0,8,NA,0,NA,4,0,20,5,3,8,0,7,2,NA,5,6,1,3,0,0,NA,10,4,1,0,10,1,0,96,0,NA,15,2,0,7,4,NA,8,4,0,55,86,23,26,0,NA,7,NA,5,10,11,NA,7,0,64,4,4,NA,NA,13,3,2,2,5,8,11,24,9,19,83,3,19,9,2,4,19,0
US-NC,2018-02-01,NA,NA,0,17,NA,2,NA,5,3,23,10,0,10,0,7,4,NA,4,22,1,3,3,0,NA,9,0,0,11,18,2,3,100,0,NA,15,5,0,5,12,NA,13,5,0,55,87,28,26,8,NA,5,NA,8,7,12,NA,10,0,64,5,2,NA,NA,18,5,7,2,11,8,12,23,17,25,92,0,17,18,4,3,8,4
US-NC,2018-03-01,NA,NA,4,13,NA,2,NA,9,3,22,0,3,8,7,13,2,NA,7,15,1,2,4,1,NA,6,4,0,7,11,3,9,70,0,NA,9,8,8,4,7,NA,13,4,0,56,86,32,26,7,NA,4,NA,11,13,11,NA,12,4,62,13,8,NA,NA,17,8,2,3,7,21,9,28,0,27,92,3,24,16,3,5,15,3
US-NC,2018-04-01,NA,NA,0,16,NA,7,NA,10,6,25,0,4,8,0,8,4,NA,11,16,2,16,5,2,NA,19,0,2,5,21,3,7,69,3,NA,18,12,3,12,9,NA,29,5,6,60,92,38,39,0,NA,8,NA,9,9,12,NA,8,0,67,17,14,NA,NA,27,13,5,5,11,20,10,32,13,47,93,6,20,13,5,9,19,4
US-NC,2018-05-01,NA,NA,3,26,NA,8,NA,14,33,33,9,9,11,19,22,3,NA,20,11,9,41,19,3,NA,40,4,2,5,25,1,11,71,4,NA,9,32,28,39,11,NA,56,9,11,51,85,65,67,7,NA,4,NA,37,8,11,NA,26,14,84,68,26,NA,NA,46,30,7,10,14,15,7,24,19,94,94,3,21,20,22,18,29,0
US-NC,2018-06-01,NA,NA,4,14,NA,15,NA,18,39,54,12,11,9,21,48,3,NA,17,33,12,71,31,5,NA,27,8,2,15,49,5,40,71,16,NA,14,52,38,42,16,NA,80,11,15,59,90,62,71,33,NA,7,NA,66,17,25,NA,41,12,96,64,44,NA,NA,77,51,7,40,32,18,20,29,13,100,100,8,38,15,64,55,28,4
US-NC,2018-07-01,NA,NA,4,22,NA,19,NA,14,31,36,5,9,9,8,21,4,NA,7,24,6,46,24,7,NA,23,4,3,9,27,2,35,59,7,NA,11,34,35,28,7,NA,52,10,10,53,94,55,61,19,NA,11,NA,34,17,20,NA,20,5,94,19,30,NA,NA,62,30,9,29,24,15,7,31,22,66,95,6,20,21,42,44,91,30
US-NC,2018-08-01,NA,NA,5,8,NA,5,NA,6,15,27,10,5,11,12,7,4,NA,7,14,3,28,17,3,NA,10,0,2,5,25,2,7,60,5,NA,11,23,15,24,7,NA,22,5,5,56,99,44,44,0,NA,3,NA,15,0,12,NA,14,0,82,20,12,NA,NA,28,13,5,10,18,8,15,22,33,45,96,12,18,18,13,13,11,0
US-NC,2018-09-01,NA,NA,2,12,NA,0,NA,6,6,20,9,3,8,8,7,2,NA,7,22,3,9,5,0,NA,8,8,0,4,9,3,3,55,0,NA,7,12,6,12,4,NA,13,9,0,48,75,33,33,0,NA,2,NA,8,10,0,NA,6,0,69,8,6,NA,NA,6,3,2,2,6,14,5,19,10,31,79,5,16,14,6,5,19,4
US-NC,2018-10-01,NA,NA,0,21,NA,0,NA,10,6,21,5,0,11,8,9,2,NA,9,13,1,7,9,0,NA,6,4,2,7,12,2,3,59,0,NA,10,5,7,8,6,NA,7,0,0,54,88,29,29,0,NA,5,NA,7,0,0,NA,5,0,65,7,4,NA,NA,6,2,5,2,3,9,9,27,6,29,88,7,15,12,2,13,18,0
US-NC,2018-11-01,NA,NA,0,22,NA,2,NA,5,0,22,0,3,4,0,7,2,NA,4,19,0,0,0,0,NA,5,4,0,7,5,2,3,59,0,NA,12,5,0,3,6,NA,8,0,5,50,72,26,24,0,NA,3,NA,4,3,12,NA,9,0,62,9,4,NA,NA,7,2,0,0,8,23,7,23,12,26,92,3,13,8,2,4,17,0
US-NC,2018-12-01,NA,NA,0,14,NA,0,NA,6,3,17,5,3,8,0,8,3,NA,4,18,0,0,0,0,NA,3,4,0,4,6,3,3,70,0,NA,15,4,3,5,3,NA,9,0,0,54,73,24,19,0,NA,3,NA,3,4,0,NA,10,0,58,8,7,NA,NA,9,3,0,2,8,7,5,24,16,24,76,3,20,9,2,3,11,0
US-NC,2019-01-01,NA,NA,0,30,NA,2,NA,2,3,15,0,3,7,7,7,3,NA,3,18,1,0,0,1,NA,5,3,1,6,13,3,8,75,0,NA,22,4,3,6,4,NA,7,0,0,60,87,24,22,0,NA,3,NA,5,4,11,NA,5,0,66,7,5,NA,NA,11,10,4,3,9,19,6,21,17,24,89,3,14,16,3,4,11,0
US-NC,2019-02-01,NA,NA,0,29,NA,2,NA,5,3,14,4,0,8,7,7,4,NA,3,12,0,0,0,1,NA,4,7,2,5,13,1,3,97,0,NA,15,5,0,4,4,NA,9,0,0,48,77,26,23,7,NA,3,NA,7,7,11,NA,7,0,61,9,5,NA,NA,9,2,2,2,9,6,7,17,6,24,97,5,17,10,4,3,16,0
US-NC,2019-03-01,NA,NA,2,13,NA,3,NA,4,3,22,4,0,10,0,5,1,NA,7,13,1,2,4,1,NA,6,0,0,10,8,5,3,81,0,NA,19,5,3,3,5,NA,12,0,0,56,89,25,25,0,NA,7,NA,7,4,0,NA,18,0,63,9,15,NA,NA,22,7,6,2,10,16,16,34,9,27,97,3,18,16,5,5,16,3
US-NC,2019-04-01,NA,NA,0,15,NA,2,NA,8,8,25,9,3,9,15,12,5,NA,6,18,4,13,15,1,NA,17,4,1,3,12,2,6,72,3,NA,12,13,6,13,6,NA,24,9,5,60,92,35,39,0,NA,5,NA,13,10,22,NA,8,0,69,15,9,NA,NA,26,13,8,7,16,11,9,24,12,57,96,5,15,20,9,7,24,5
US-NC,2019-05-01,NA,NA,5,23,NA,5,NA,16,28,58,11,18,7,19,27,5,NA,14,10,11,62,29,2,NA,32,7,3,3,32,2,10,69,3,NA,20,41,30,31,21,NA,72,11,11,63,93,55,58,14,NA,2,NA,52,9,34,NA,23,12,92,18,22,NA,NA,50,23,6,12,24,9,5,22,8,89,99,5,13,17,19,26,21,3
US-NC,2019-06-01,NA,NA,6,19,NA,20,NA,11,20,34,7,11,9,17,28,6,NA,11,27,8,47,19,5,NA,29,4,2,11,30,3,28,64,12,NA,16,37,25,22,10,NA,56,13,5,58,100,53,61,27,NA,14,NA,39,16,12,NA,31,7,87,33,46,NA,NA,83,45,12,28,21,16,10,20,16,79,93,4,40,23,60,70,19,5
US-NC,2019-07-01,NA,NA,4,27,NA,14,NA,11,18,28,0,5,9,8,18,4,NA,9,31,8,41,24,4,NA,22,4,2,20,30,2,17,57,3,NA,16,34,26,19,5,NA,49,11,5,61,94,53,53,15,NA,6,NA,40,13,28,NA,15,0,100,26,28,NA,NA,50,29,6,23,28,13,10,24,10,63,91,7,22,26,43,48,80,24
US-NC,2019-08-01,NA,NA,2,12,NA,5,NA,6,11,19,9,3,6,8,11,7,NA,6,19,5,22,13,3,NA,15,4,0,3,15,1,6,57,0,NA,18,22,13,16,7,NA,25,5,7,55,88,38,40,7,NA,5,NA,18,10,0,NA,13,5,78,15,10,NA,NA,20,11,6,6,11,17,7,29,12,45,94,3,16,15,10,18,14,3
US-NC,2019-09-01,NA,NA,0,15,NA,0,NA,9,4,23,6,0,9,10,10,6,NA,13,22,2,6,4,2,NA,9,0,0,4,8,3,4,53,0,NA,18,10,8,11,8,NA,15,11,6,52,83,32,27,0,NA,4,NA,11,4,0,NA,11,6,66,9,7,NA,NA,14,4,6,2,8,17,6,27,15,33,94,8,13,14,2,5,8,9
US-SC,2004-01-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,38,0,NA,0,0,NA,0,NA,NA,0,NA,NA,63,64,29,58,NA,NA,NA,0,NA,0,0,NA,0,NA,12,0,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,86,92,NA,38,0,0,NA,0,NA
US-SC,2004-02-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,66,0,NA,NA,NA,NA,NA,29,0,NA,0,0,NA,0,NA,NA,0,NA,NA,59,0,54,81,NA,NA,NA,0,NA,0,0,NA,0,NA,23,0,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,67,28,NA,35,0,0,NA,0,NA
US-SC,2004-03-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,100,NA,NA,NA,NA,NA,42,0,NA,0,0,NA,0,NA,NA,0,NA,NA,0,0,35,0,NA,NA,NA,0,NA,0,0,NA,0,NA,25,0,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,52,37,NA,0,0,0,NA,0,NA
US-SC,2004-04-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,100,82,NA,100,0,0,0,0,0,0,0,0,NA,100,77,NA,NA,NA,NA,NA,32,0,NA,0,0,NA,0,NA,NA,100,NA,NA,89,60,54,45,NA,NA,NA,0,NA,0,0,NA,100,NA,23,0,100,NA,NA,0,0,NA,0,0,0,NA,0,NA,66,85,NA,35,85,0,NA,0,NA
US-SC,2004-05-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,76,NA,0,78,0,0,0,0,0,0,0,NA,0,71,NA,NA,NA,NA,NA,24,0,NA,0,71,NA,0,NA,NA,93,NA,NA,0,0,100,100,NA,NA,NA,0,NA,0,0,NA,0,NA,39,0,92,NA,NA,0,0,NA,0,0,0,NA,0,NA,41,26,NA,0,0,0,NA,0,NA
US-SC,2004-06-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,95,79,NA,0,82,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,30,0,NA,0,0,NA,0,NA,NA,95,NA,NA,57,0,51,64,NA,NA,NA,0,NA,100,0,NA,0,NA,47,0,95,NA,NA,0,0,NA,0,0,0,NA,0,NA,51,27,NA,34,0,100,NA,0,NA
US-SC,2004-07-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,64,0,NA,NA,NA,NA,NA,34,0,NA,0,0,NA,0,NA,NA,0,NA,NA,56,58,51,51,NA,NA,NA,0,NA,0,0,NA,0,NA,51,0,0,NA,NA,0,100,NA,0,0,0,NA,100,NA,50,82,NA,100,0,0,NA,0,NA
US-SC,2004-08-01,NA,NA,NA,NA,NA,NA,NA,0,0,83,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,63,NA,NA,NA,NA,NA,34,0,NA,0,0,NA,0,NA,NA,41,NA,NA,71,49,54,44,NA,NA,NA,91,NA,0,0,NA,0,NA,40,0,0,NA,NA,100,0,NA,0,0,0,NA,0,NA,22,69,NA,29,0,0,NA,0,NA
US-SC,2004-09-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,60,NA,0,0,0,0,0,0,0,0,0,NA,0,58,NA,NA,NA,NA,NA,38,0,NA,0,0,NA,0,NA,NA,0,NA,NA,0,44,30,20,NA,NA,NA,0,NA,0,0,NA,0,NA,34,0,0,NA,NA,0,0,NA,0,0,0,NA,80,NA,20,52,NA,52,0,0,NA,0,NA
US-SC,2004-10-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,95,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,42,0,NA,0,59,NA,0,NA,NA,0,NA,NA,0,92,0,32,NA,NA,NA,0,NA,0,0,NA,0,NA,44,0,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,31,29,NA,0,66,0,NA,0,NA
US-SC,2004-11-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,39,0,NA,0,0,NA,0,NA,NA,0,NA,NA,0,49,22,22,NA,NA,NA,0,NA,0,0,NA,0,NA,22,0,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,21,46,NA,28,0,0,NA,0,NA
US-SC,2004-12-01,NA,NA,NA,NA,NA,NA,NA,0,0,80,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,30,0,NA,0,60,NA,0,NA,NA,0,NA,NA,0,94,21,21,NA,NA,NA,0,NA,0,0,NA,0,NA,23,0,78,NA,NA,95,80,NA,0,0,0,NA,0,NA,0,29,NA,27,0,81,NA,0,NA
US-SC,2005-01-01,NA,NA,NA,NA,NA,NA,NA,0,0,67,NA,0,53,NA,0,0,0,0,0,0,0,0,0,NA,43,0,NA,NA,NA,NA,NA,45,0,NA,0,0,NA,0,NA,NA,0,NA,NA,57,39,17,71,NA,NA,NA,0,NA,0,0,NA,0,NA,42,0,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,17,36,NA,23,0,0,NA,0,NA
US-SC,2005-02-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,55,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,53,0,NA,0,0,NA,0,NA,NA,34,NA,NA,39,40,27,18,NA,NA,NA,0,NA,0,0,NA,0,NA,25,0,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,23,25,NA,0,0,0,NA,100,NA
US-SC,2005-03-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,48,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,51,0,NA,0,0,NA,0,NA,NA,29,NA,NA,35,53,16,16,NA,NA,NA,0,NA,60,0,NA,0,NA,25,0,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,54,22,NA,21,49,0,NA,0,NA
US-SC,2005-04-01,NA,NA,NA,NA,NA,NA,NA,0,100,68,NA,0,55,NA,0,0,0,0,0,0,79,100,100,NA,0,0,NA,NA,NA,NA,NA,60,0,NA,0,0,NA,0,NA,NA,0,NA,NA,59,80,27,0,NA,NA,NA,0,NA,0,0,NA,0,NA,30,0,67,NA,NA,84,0,NA,0,0,0,NA,0,NA,35,63,NA,23,0,0,NA,0,NA
US-SC,2005-05-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,96,NA,NA,NA,NA,NA,46,0,NA,0,0,NA,0,NA,NA,94,NA,NA,74,0,59,34,NA,NA,NA,68,NA,0,0,NA,0,NA,31,0,0,NA,NA,78,65,NA,0,0,0,NA,0,NA,60,26,NA,0,52,0,NA,0,NA
US-SC,2005-06-01,NA,NA,NA,NA,NA,NA,NA,0,0,100,NA,0,53,NA,0,0,0,0,0,0,0,99,95,NA,64,50,NA,NA,NA,NA,NA,45,0,NA,100,100,NA,0,NA,NA,0,NA,NA,57,39,61,41,NA,NA,NA,72,NA,0,0,NA,0,NA,27,0,64,NA,NA,81,0,NA,0,0,0,NA,0,NA,77,30,NA,23,0,0,NA,49,NA
US-SC,2005-07-01,NA,NA,NA,NA,NA,NA,NA,0,0,65,NA,63,0,NA,0,0,0,0,0,0,0,0,93,NA,0,49,NA,NA,NA,NA,NA,50,0,NA,97,48,NA,0,NA,NA,32,NA,NA,49,57,93,57,NA,NA,NA,69,NA,0,0,NA,0,NA,43,0,62,NA,NA,0,0,NA,0,0,0,NA,0,NA,39,36,NA,22,0,0,NA,48,NA
US-SC,2005-08-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,48,0,100,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,27,0,NA,0,43,NA,0,NA,NA,43,NA,NA,67,0,53,46,NA,NA,NA,61,NA,0,0,NA,0,NA,37,0,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,55,37,NA,20,0,0,NA,43,NA
US-SC,2005-09-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,46,0,NA,0,0,NA,100,NA,NA,26,NA,NA,60,31,34,19,NA,NA,NA,0,NA,0,0,NA,0,NA,33,100,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,36,29,NA,37,43,0,NA,0,NA
US-SC,2005-10-01,NA,NA,NA,NA,NA,NA,NA,0,0,49,NA,0,40,NA,0,0,0,88,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,31,0,NA,0,37,NA,0,NA,NA,0,NA,NA,29,0,19,39,NA,NA,NA,0,NA,0,0,NA,0,NA,31,0,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,26,23,NA,17,0,0,NA,0,NA
US-SC,2005-11-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,35,0,NA,0,0,NA,0,NA,NA,0,NA,NA,44,30,26,40,NA,NA,NA,0,NA,0,0,NA,0,NA,24,0,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,45,33,NA,17,41,0,NA,0,NA
US-SC,2005-12-01,NA,NA,NA,NA,NA,NA,NA,0,0,52,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,32,0,NA,0,0,NA,0,NA,NA,0,NA,NA,29,30,40,13,NA,NA,NA,0,NA,0,0,NA,0,NA,23,0,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,35,28,NA,35,0,0,NA,0,NA
US-SC,2006-01-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,33,NA,NA,NA,NA,NA,44,0,NA,0,0,NA,0,NA,NA,0,NA,NA,41,51,17,11,NA,NA,NA,0,NA,43,0,NA,0,NA,21,0,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,26,32,NA,15,0,0,NA,32,NA
US-SC,2006-02-01,NA,NA,NA,NA,NA,NA,NA,0,0,44,NA,0,0,NA,0,35,0,0,0,0,0,0,0,NA,0,33,NA,NA,NA,NA,NA,42,0,NA,65,0,NA,0,NA,NA,0,NA,NA,100,25,11,11,NA,NA,NA,0,NA,0,0,NA,0,NA,27,0,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,22,36,NA,22,0,0,NA,0,NA
US-SC,2006-03-01,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,38,0,NA,0,0,NA,0,NA,NA,39,NA,NA,38,23,41,28,NA,NA,NA,0,NA,0,0,NA,0,NA,29,0,0,NA,NA,0,39,NA,0,0,0,NA,0,NA,27,25,NA,14,32,0,NA,0,NA
US-SC,2006-04-01,NA,NA,NA,NA,NA,NA,NA,0,0,42,NA,0,100,NA,0,0,0,72,0,0,0,0,60,NA,27,0,NA,NA,NA,NA,NA,36,0,NA,0,31,NA,0,NA,NA,20,NA,NA,60,24,27,37,NA,NA,NA,0,NA,0,0,NA,0,NA,32,0,0,NA,NA,0,42,NA,0,0,100,NA,43,NA,39,38,NA,14,34,0,NA,0,NA
US-SC,2006-05-01,NA,NA,NA,NA,NA,NA,NA,0,0,41,NA,0,65,NA,0,100,0,0,0,0,0,0,0,NA,0,30,NA,NA,NA,NA,NA,40,0,NA,61,30,NA,0,NA,NA,26,NA,NA,70,24,32,27,NA,NA,NA,43,NA,0,0,NA,0,NA,45,78,40,NA,NA,49,41,NA,0,0,0,NA,0,NA,17,33,NA,28,0,0,NA,0,NA
US-SC,2006-06-01,NA,NA,NA,NA,NA,NA,NA,0,0,44,NA,0,34,NA,0,0,0,0,0,0,100,63,62,NA,0,49,NA,NA,NA,NA,NA,30,0,NA,0,0,NA,82,NA,NA,21,NA,NA,25,25,45,30,NA,NA,NA,93,NA,43,0,NA,0,NA,34,0,42,NA,NA,53,66,NA,0,0,0,NA,0,NA,41,36,NA,0,0,0,NA,0,NA
US-SC,2006-07-01,NA,NA,NA,NA,NA,NA,NA,81,60,41,NA,39,0,NA,0,33,0,0,0,0,47,0,58,NA,26,30,NA,NA,NA,NA,NA,39,0,NA,0,45,NA,0,NA,NA,39,NA,NA,47,48,11,27,NA,NA,NA,73,NA,0,0,NA,0,NA,24,0,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,45,34,NA,14,100,0,NA,30,NA
US-SC,2006-08-01,NA,NA,NA,NA,NA,NA,NA,0,0,35,NA,0,28,NA,0,29,0,0,0,0,0,0,0,NA,0,27,NA,NA,NA,NA,NA,39,0,NA,0,26,NA,66,NA,NA,51,NA,NA,41,62,37,19,NA,NA,NA,38,NA,35,0,NA,0,NA,35,0,35,NA,NA,43,36,NA,0,0,0,NA,0,NA,21,39,NA,18,0,0,NA,0,NA
